name,close,rs,rs_new_high_d,price_new_high_d,rs_lead_d,rs_new_high_w,price_new_high_w,rs_lead_w,pct_below_price_high,lookback_price_high,signal,is_rs_lead,tradingview_url,description,exchange,industry,Perf.1M,Perf.3M,Perf.6M
QMCO,26.1,0.033743,True,False,True,True,False,True,6.12,27.8,LEAD_D_W,True,https://www.tradingview.com/chart/?symbol=NASDAQ:QMCO&interval=D,Quantum Corporation,NASDAQ,Computer Peripherals,25.480769230769237,95.21316379955125,387.85046728971963
RNG,77.3,0.099935,True,False,True,True,False,True,0.83,77.95,LEAD_D_W,True,https://www.tradingview.com/chart/?symbol=NYSE:RNG&interval=D,"RingCentral, Inc.",NYSE,Packaged Software,18.44927980386146,120.98341909662665,108.6369770580297
SMCIP,68.83,0.088985,True,False,True,False,False,False,1.97,70.2111,LEAD_D,True,https://www.tradingview.com/chart/?symbol=NASDAQ:SMCIP&interval=D,"Super Micro Computer, Inc. - Depositary Shares Each Representing a 1/20th Interest in a Share of 7% Series A Mandatory Convertible Preferred Stock",NASDAQ,Computer Processing Hardware,9.392879847425297,18.102264927934108,35.62561576354679
SDGR,30.24,0.039095,False,False,False,True,False,True,2.54,31.028,LEAD_W,True,https://www.tradingview.com/chart/?symbol=NASDAQ:SDGR&interval=D,"Schrodinger, Inc.",NASDAQ,Packaged Software,52.53467843631778,101.86915887850465,158.02047781569962
S,23.8,0.030769,False,False,False,True,False,True,1.88,24.255,LEAD_W,True,https://www.tradingview.com/chart/?symbol=NYSE:S&interval=D,"SentinelOne, Inc.",NYSE,Packaged Software,13.171659533999046,62.23585548738924,79.14941663530297
OKTA,191.33,0.247356,False,False,False,True,False,True,0.65,192.59,LEAD_W,True,https://www.tradingview.com/chart/?symbol=NASDAQ:OKTA&interval=D,"Okta, Inc.",NASDAQ,Packaged Software,40.974064249926336,65.69671776218932,145.48370541442137
