scope,window,industry,members,median_pct,mean_pct
liquid,1m,Real Estate Development,3,-20.8,-22.29
liquid,1m,Other Consumer Services,3,-22.33,-20.95
liquid,1m,Financial Publishing/Services,3,-22.43,-19.23
liquid,1w,Computer Peripherals,6,12.03,12.01
liquid,1w,Financial Conglomerates,4,11.62,9.96
liquid,1w,Electronic Components,5,7.98,11.06
liquid,1w,Computer Processing Hardware,11,7.6,6.15
liquid,1w,Semiconductors,29,5.42,7.2
liquid,1w,Data Processing Services,16,5.1,5.14
liquid,1w,Information Technology Services,15,4.14,2.87
liquid,1w,Industrial Machinery,9,3.97,4.26
liquid,1w,Investment Banks/Brokers,6,2.56,2.53
liquid,1w,Telecommunications Equipment,3,1.74,1.65
liquid,1w,Aerospace & Defense,16,1.71,2.41
liquid,1w,Apparel/Footwear Retail,4,0.96,-0.34
liquid,1w,Electronic Equipment/Instruments,5,0.43,0.31
liquid,1w,Packaged Software,74,0.3,1.83
liquid,1w,Electronic Production Equipment,8,-0.12,2.32
liquid,1w,Medical Specialties,17,-0.59,6.36
liquid,1w,Integrated Oil,3,-1.06,-3.93
liquid,1w,Restaurants,7,-1.17,3.14
liquid,1w,Miscellaneous Commercial Services,10,-2.03,37.76
liquid,1w,Precious Metals,8,-2.36,-0.39
liquid,1w,Electrical Products,16,-2.73,-3.89
liquid,1w,Internet Software/Services,13,-4.01,-3.58
liquid,1w,Pharmaceuticals: Major,36,-4.76,-2.77
liquid,1w,Specialty Stores,11,-4.81,-5.0
liquid,1w,Medical/Nursing Services,8,-5.43,-5.0
liquid,1w,Oil Refining/Marketing,7,-5.69,-6.12
liquid,1w,Engineering & Construction,10,-6.15,-8.81
liquid,1w,Other Metals/Minerals,11,-6.37,-10.44
liquid,1w,Coal,3,-6.65,-7.66
liquid,1w,Air Freight/Couriers,3,-7.5,-3.85
liquid,1w,Oilfield Services/Equipment,5,-7.57,-7.77
liquid,1w,Investment Managers,6,-7.69,11.93
liquid,1w,Chemicals: Agricultural,3,-9.09,-8.71
liquid,1w,Other Consumer Services,3,-9.7,-11.51
liquid,1w,Real Estate Development,3,-9.9,-9.56
liquid,1w,Financial Publishing/Services,3,-9.92,-8.06
liquid,1w,Finance/Rental/Leasing,7,-10.25,-11.58
liquid,1w,Apparel/Footwear,3,-11.94,-10.42
liquid,3m,Financial Conglomerates,4,96.42,91.17
liquid,3m,Oil Refining/Marketing,7,56.4,59.1
liquid,3m,Packaged Software,74,27.02,29.61
liquid,3m,Information Technology Services,15,25.6,20.86
liquid,3m,Medical/Nursing Services,8,16.1,8.57
liquid,3m,Precious Metals,8,13.82,13.81
liquid,3m,Medical Specialties,17,12.62,25.41
liquid,3m,Investment Managers,6,9.52,2.62
liquid,3m,Chemicals: Agricultural,3,8.97,2.39
liquid,3m,Coal,3,5.88,6.31
liquid,3m,Miscellaneous Commercial Services,10,2.24,4.85
liquid,3m,Investment Banks/Brokers,6,1.39,9.42
liquid,3m,Telecommunications Equipment,3,1.13,0.89
liquid,3m,Internet Software/Services,13,-0.93,9.71
liquid,3m,Pharmaceuticals: Major,36,-1.79,1.56
liquid,3m,Financial Publishing/Services,3,-2.11,0.91
liquid,3m,Computer Peripherals,6,-2.21,30.48
liquid,3m,Specialty Stores,11,-3.67,-6.73
liquid,3m,Restaurants,7,-6.56,-9.46
liquid,3m,Aerospace & Defense,16,-7.31,-6.41
liquid,3m,Computer Processing Hardware,11,-7.98,-1.67
liquid,3m,Data Processing Services,16,-9.02,-11.42
liquid,3m,Air Freight/Couriers,3,-9.2,-16.46
liquid,3m,Integrated Oil,3,-10.37,-8.61
liquid,3m,Semiconductors,29,-11.54,-9.75
liquid,3m,Other Metals/Minerals,11,-11.58,-12.77
liquid,3m,Electronic Production Equipment,8,-15.67,-15.06
liquid,3m,Electronic Equipment/Instruments,5,-18.74,-18.74
liquid,3m,Finance/Rental/Leasing,7,-19.01,-20.64
liquid,3m,Other Consumer Services,3,-21.9,-16.86
liquid,3m,Electronic Components,5,-23.21,-20.03
liquid,3m,Apparel/Footwear Retail,4,-23.26,-6.12
liquid,3m,Apparel/Footwear,3,-23.56,-13.09
liquid,3m,Industrial Machinery,9,-24.56,-24.91
liquid,3m,Electrical Products,16,-28.93,-27.85
liquid,3m,Oilfield Services/Equipment,5,-32.59,-27.33
liquid,3m,Engineering & Construction,10,-37.16,-35.26
liquid,3m,Real Estate Development,3,-40.05,-34.06
liquid,6m,Computer Peripherals,6,165.86,210.29
liquid,6m,Financial Conglomerates,4,122.52,116.35
liquid,6m,Electronic Production Equipment,8,73.5,65.85
liquid,6m,Medical/Nursing Services,8,61.51,51.92
liquid,6m,Oil Refining/Marketing,7,48.31,50.43
liquid,6m,Packaged Software,74,47.97,58.26
liquid,6m,Semiconductors,29,45.32,81.12
liquid,6m,Medical Specialties,17,45.1,58.24
liquid,6m,Electronic Equipment/Instruments,5,38.02,34.41
liquid,6m,Data Processing Services,16,36.69,46.32
liquid,6m,Computer Processing Hardware,11,36.51,42.06
liquid,6m,Information Technology Services,15,33.88,44.16
liquid,6m,Electronic Components,5,33.14,31.13
liquid,6m,Miscellaneous Commercial Services,10,26.17,17.89
liquid,6m,Industrial Machinery,9,20.01,13.02
liquid,6m,Internet Software/Services,13,16.52,14.02
liquid,6m,Investment Banks/Brokers,6,14.39,20.08
liquid,6m,Pharmaceuticals: Major,36,9.43,29.0
liquid,6m,Precious Metals,8,6.28,14.44
liquid,6m,Investment Managers,6,-0.38,1.42
liquid,6m,Specialty Stores,11,-4.6,0.39
liquid,6m,Aerospace & Defense,16,-5.94,-4.07
liquid,6m,Restaurants,7,-6.4,13.93
liquid,6m,Telecommunications Equipment,3,-9.22,8.88
liquid,6m,Chemicals: Agricultural,3,-11.0,-18.1
liquid,6m,Apparel/Footwear Retail,4,-12.08,2.06
liquid,6m,Finance/Rental/Leasing,7,-13.43,-10.72
liquid,6m,Financial Publishing/Services,3,-13.72,2.75
liquid,6m,Engineering & Construction,10,-15.16,-13.15
liquid,6m,Air Freight/Couriers,3,-15.49,-3.42
liquid,6m,Other Consumer Services,3,-18.23,-17.27
liquid,6m,Coal,3,-20.25,-20.03
liquid,6m,Other Metals/Minerals,11,-21.49,-14.41
liquid,6m,Electrical Products,16,-21.93,-15.93
liquid,6m,Oilfield Services/Equipment,5,-22.28,-17.75
liquid,6m,Integrated Oil,3,-22.73,-34.99
liquid,6m,Apparel/Footwear,3,-22.95,-22.47
liquid,6m,Real Estate Development,3,-24.17,-16.23
